Id,SpotId,UserId,UserName,Stars,Goods,Year,Month,Day,Hour,Minute,Second,CommentData,PhotoUrl1,PhotoUrl2,PhotoUrl3
353,177,-1,"菜菜258258",5,0,2016,8,5,10,6,13,"玫瑰海岸在大鹏，深圳大大小小的海边还是挺多的，去过几个，感觉这里是比较干净的，水很蓝，比起大小梅沙，那是强多了，在这里游泳也比较方便，有换衣间，环境好，节假日过来，相对其他地方，人还算少的，这里有很多新人拍婚纱照，应该都很漂亮，在这里可以稍微放空自己，面对干净的海，大吼一声，是个不错的地方。","http://qcloud.dpfile.com/pc/qNhwDqAiEbE7uo6pzj9Kah_J66lswINZRBwhaLfzxhlNQ4VaEppWnYr-WMMyhnyv.jpg","http://qcloud.dpfile.com/pc/l5eeurZy_jHjo1VMAdU0wp388nBfFc_b4zZcdBVNTLh-r0EO12dk_Mm0XabzeqU6.jpg","http://qcloud.dpfile.com/pc/ehjQQMqMBQLsaOic9xYkRxeAtZbzlY0cTzoATJt83-Sp7mJaAWPJiXqQaC6c26I9.jpg"
354,177,-1,"萍萍_263464",4,0,2016,10,10,14,3,16,"人比较少，海水也很干净，没有什么生活垃圾……适合小朋友游玩","http://qcloud.dpfile.com/pc/nrdMqeXpDvOmvbabzKzQ_1qrMhVLfhAItRNCiaySiGvntScy6jnu4wG_uQx59kh-.jpg","http://qcloud.dpfile.com/pc/Ft6vDhbPyPNKKb7yok5e0IR6R4w1BP1MI1LeLluLrINrU1W00_q50vta23xX30iA.jpg","http://qcloud.dpfile.com/pc/pIBmOwZOS_OOAALl3ZyYLtVFzWrowpEdyef0LivrmrvMA3R83uYkqEgBfq442qWN.jpg"
355,178,-1,"dpuser_0189435756",4,0,2016,12,29,6,59,49,"海水干净，因为是婚纱摄影基地，所以有很多拍照的地方，赞！","http://qcloud.dpfile.com/pc/OiXS0Xlgz7oh8Ldxa-w91erTelMt1_glCuEFL9DWEkrji2Pu1EuUZJhHTlYxchOc.jpg","",""
356,178,-1,"小小鸟晨晨",4,0,2017,9,17,14,13,3,"婚纱摄影圣地，园区内来来往往的大多数是摆拍的新人们，穿着漂亮的婚服在各种场景中穿梭，摄影师们细心地指导着自己的客人，灯光师，化妆师，道具师都在各自岗位上忙碌。除了一对对幸福的新人们，还有来休闲度假的家庭。在树荫底下搭着帐篷，吹着海风，孩子们堆沙堆，大人们聊家常，很是写意。悠哉的生活，真是舒心啊。","http://qcloud.dpfile.com/pc/OiXS0Xlgz7oh8Ldxa-w91erTelMt1_glCuEFL9DWEkrji2Pu1EuUZJhHTlYxchOc.jpg","http://qcloud.dpfile.com/pc/AuV5gHBTZcyXUVzH47ioc_PThbUn8_BSjRk0Iz6GFv_ntScy6jnu4wG_uQx59kh-.jpg","http://qcloud.dpfile.com/pc/Z1P2b2kJmXgFtr-rq21dPuPrFhW4nUoTAzasdZLfSOMvfM7n-4O-RzXOG7uJaprx.jpg"
357,179,-1,"紫`罗`兰",5,1,2016,10,1,10,4,15,"交通：有点偏、环境：感觉良好！里面好多人拍婚纱、风景好美、也可以自己带帐蓬过去露营、要收30元的管理费、门票价格25！","http://qcloud.dpfile.com/pc/vDVo9vaCHGj69qiaFAI9AHA01ntXo5k0uSo6IF3KZtoUgihwrhEqYvXAB6XaJxyx.jpg","http://qcloud.dpfile.com/pc/DkHRJlx8CajrdbkBtS-G_rpf2_HFgMPR6DBLbXzqQwH2KVDGS-_qx_Sl3tps97Il.jpg",""
358,179,-1,"卡布锲诺",5,2,2017,2,21,12,33,51,"挺不错的地方休闲的好地方…………","http://qcloud.dpfile.com/pc/R7UIHu6o1P03H6tUGkFyJ0T1r2ny2oHFa1qXMiZTbRIWU2ewlIlUciP7vZWxkXpm.jpg","",""
359,180,-1,"Amy_219965",5,17,2016,7,28,11,35,23,"不错不错，散心的好地方。水很干净，环境优美，很漂亮。也很多花看","http://qcloud.dpfile.com/pc/R7UIHu6o1P03H6tUGkFyJ0T1r2ny2oHFa1qXMiZTbRIWU2ewlIlUciP7vZWxkXpm.jpg","",""
360,180,-1,"KiKiKi~",5,1,2016,4,2,10,29,49,"玫瑰海岸一个去海边玩耍的好地方。那里的沙子很细。水质也很好～刚开始发现的时候，连自己都觉得惊讶，居然有这么美的地方。如果去玩而且时间充足的话，可以在那边租一顶帐篷在海边度过清爽的一个夜晚，第二天起来还能看看日出～","http://qcloud.dpfile.com/pc/R7UIHu6o1P03H6tUGkFyJ0T1r2ny2oHFa1qXMiZTbRIWU2ewlIlUciP7vZWxkXpm.jpg","",""
361,181,-1,"、Oath、",4,53,2016,6,28,10,54,4,"感觉还行，有海有花环境也还可以","http://qcloud.dpfile.com/pc/R7UIHu6o1P03H6tUGkFyJ0T1r2ny2oHFa1qXMiZTbRIWU2ewlIlUciP7vZWxkXpm.jpg","http://qcloud.dpfile.com/pc/Pi_cJ_5CLKZHJRR2u8DSa1r9-3dd0krrgIrWKzVXefG0x3oIZg_g1VJgtezBVmLr.jpg","http://qcloud.dpfile.com/pc/xyT8Ho7b0Npc4zMwhY8EXuuxLDpLcI66gBywVsz9IcucpYUQzezb5in-ds4nTne4.jpg"
362,181,-1,"爱上住家饭",3,1,2017,12,13,7,5,20,"呵呵，经历三个小时的车程，先是经过核电站的大牌，开10几公里，再经油库，哇，以后有无人来架。终于到了，玫瑰海岸几个字，鬼迷甘大，得我地两条麻甩佬！行下沙滩，真是浪漫啊，可惜啊，不是跟老婆，再穿过树林，见个保安，距都好惊讶，呵呵，你两条基佬真识拣，今晚仲唔见血啊。！无计，鬼叫是免费的么！霖起都觉得硬胶！第二早，霖住出来睇日出啊，点知天气实在差，阴天。不过，也好，整个沙滩都没有人，真是难得的清静啊，晨早流流，感受一下海的呼吸声！虽然身处危险地，但风景也是这边独好，悠然自得，享受一下短暂的假期！这个景区，是由几个主题建筑组成，拍摄婚纱照，一流啊。有教堂，有假山，有中，有西。如果下次淡季，还有免费票，还可以再来。","http://qcloud.dpfile.com/pc/bjFJMmyere2XMEuZaujjmoZW4m_aH8UOSl0EjYZEUfqDONSc25pm-81FaylANO3r.jpg","http://qcloud.dpfile.com/pc/O8Lqs6GkLFMRrn2LTQn8NDZrAgdA5MKQdaD_zYngOClKuoPChYym00jeS3a2KeBM.jpg","http://qcloud.dpfile.com/pc/13ULTNJvSVc7-fGebLHazdiXz0gWHLb3OJ750JGOx0-R18CWtdQXS91FS_cCbQRo.jpg"
363,182,-1,"褪变——",4,1,2016,1,23,7,44,54,"第一次到海边感觉不错一直听说海边没想象中那么好垃圾多其实不然挺好的……","http://qcloud.dpfile.com/pc/6akRw4BpHGFdUOR8Wb_OsNmT3kbUpsSmavnpIrbBuf3ov9NPgYbvcDfpS91h__bZ.jpg","http://qcloud.dpfile.com/pc/hF0G4LyIXeMMCxm6Yymu7RDWYK7he4WFm7PoSXzV92P2KVDGS-_qx_Sl3tps97Il.jpg","http://qcloud.dpfile.com/pc/7Khh6CLP_2rVJDxoNgHMHACzBjlrlcw_n6Dd5Fy4X7oorVznHWM_PgDKe41kn1Ib.jpg"
364,182,-1,"阳光的吃货丨",4,20,2017,1,12,7,53,27,"几个人一大早开车就去了，进去后发现除了一堆新人在拍婚纱照之外就剩我们几个了。好在我们玩了一会之后来了更多的信任来拍婚纱照。几个大男人就走着散散步，坐了一下快艇就完了。现在是淡季，坐快艇还可以讲价，性价比瞬间就高了。","http://qcloud.dpfile.com/pc/EH6UWLEyhImPDJ1wUN3VrBRhFjUPvAPBpauaUKVfplnEkKuruj4jMqhwzWqGFK3M.jpg","http://qcloud.dpfile.com/pc/dGumL1vFotFtbDOC_E5qwkxGK-FaugvoTTtbeTYIljCS4U933QNzHAS4vy8rXJgr.jpg","http://qcloud.dpfile.com/pc/6VXQw27h67rJ1nBAdn4oSnpMPjpt-iBP6PiB7W3C0NczY6IFjHSVWQsbaEtJGaQe.jpg"
365,183,-1,"smqm600",5,27,2017,6,4,9,7,56,"海岸线很长，但几年来院内景致已破损，缺乏后期维护。整体还不错吧","http://qcloud.dpfile.com/pc/gGAeNbAnnKPZI0wAmwtbIGdK1yTW4tlDgZIZ08p7Ttp20T4IXqzDgSaDHOP77o0d.jpg","",""
366,183,-1,"cat饼干",4,1,2017,12,9,9,58,38,"不错，人少，比较干净。比大梅沙好","http://qcloud.dpfile.com/pc/gGAeNbAnnKPZI0wAmwtbIGdK1yTW4tlDgZIZ08p7Ttp20T4IXqzDgSaDHOP77o0d.jpg","",""
367,184,-1,"aitangshuo",3,1,2016,7,7,16,28,35,"春节不想高速看车展，就选择了深圳的景点。初五来的，没想到在盐田二通道还是堵了四十分钟。不过主要是去东部华侨城的人太多。其实玫瑰海岸并不远，隔小梅沙开车可能就十分钟？那天风挺大，来海边的人还不少，但比夏季高峰简直是少了太多了。门票是团购的，但也不便宜，不觉得比大梅沙的海要好多少，多了几个拍婚纱照的楼，但如果不是来拍照的，真心建议就去大梅沙好了，如果怕大梅沙人多，就选小梅沙，小梅沙的门票才20吧。那天景区还组织了美食节，就是那种伪全国各地风味小吃大杂烩，如果不收门票可能很多人尝试了，一家老小来，门票花了一百多进来，就看个免费的海，又不能游泳，反正是没有多少人吃的。","http://qcloud.dpfile.com/pc/gGAeNbAnnKPZI0wAmwtbIGdK1yTW4tlDgZIZ08p7Ttp20T4IXqzDgSaDHOP77o0d.jpg","",""
368,184,-1,"tianer760",4,2,2016,1,14,15,11,34,"小贵，一般……不能下海游泳……婚纱拍照基地……","http://qcloud.dpfile.com/pc/gGAeNbAnnKPZI0wAmwtbIGdK1yTW4tlDgZIZ08p7Ttp20T4IXqzDgSaDHOP77o0d.jpg","",""
369,185,-1,"gvc070661",4,1,2017,4,16,8,43,27,"不得不承认，收费的玫瑰海岸是比不收费的大梅沙人少很多，干净很多。天空很蓝，有白云点缀；海水很蓝，有礁石点缀。二十五元一位的门票，在网上购买会便宜一点。可以游泳，有冲水换衣间。不过我们是刚刚从另一处更好一些的海滩过来，所以没有在这里游泳，而是着重游览了这里的陆地设施。作为深圳的婚纱摄影基地，这里的建筑挺不错的，可能在深圳拍婚纱照的每对新人都会来这里拍外景吧？反正当初吾女亦未能免俗，不过那时这里的建筑完全不能与现今相提并论。教堂、复古车、大花园、郁金香、荷兰风车，礼服大厅、婚纱酒店、苏州园林……。小桥流水，风景宜人，适合一游。","http://qcloud.dpfile.com/pc/gGAeNbAnnKPZI0wAmwtbIGdK1yTW4tlDgZIZ08p7Ttp20T4IXqzDgSaDHOP77o0d.jpg","http://qcloud.dpfile.com/pc/W81mHhQI4wRsVGs0WCTbZ93vRAAKLI1er0X5D3cCXInFNJPL8W5Lo_XuvU8zCTKn.jpg","http://qcloud.dpfile.com/pc/v9po7NT5A8peY-kCXfz73V2vcBK-1RFsWmXdpW9H5eO-fKdJF7j1b15wltzc2AK7.jpg"
370,185,-1,"靖靖maggie",4,0,2016,3,17,13,22,25,"很美，很舒服，跟喜欢的人一起去玩，感觉很好","http://qcloud.dpfile.com/pc/VFkjgRRW9Luq25ASZUlP-OfE8O_h-pAN5m6NmD_e-geUdM3I4zJS6QuLISCAJz4Z.jpg","",""
371,186,-1,"苏暖青",4,0,2017,9,25,13,7,9,"玫瑰海岸在大鹏，来深圳之前没有看过海，来深圳之后海看得多了，觉得大海越来越普通了。玫瑰海岸很漂亮，去的那天艳阳高照，天越蓝气温气温越高，还好没有中暑。玫瑰海岸很多拍婚纱照的情侣，单纯来玩的游客还比较少。而像我们这样三个妹子来玩的更加少了。玫瑰海岸在深圳各种海滩中面积算小的，一眼能望到头的海岸线，不过比较干净，大小梅沙、西冲、较场尾、杨梅坑、桔钓沙的水质真的越来越不好了，西冲稍微好一点。为了拍照，在海边蹦跶了几小时，觉得自己这种不怕晒黑的精神特别棒。觉得深圳的海如果收费能减少人流量的话那就采取收费吧，真的不忍参与集体“下饺子”活动。交通不方便，不是自驾来的话真的超折腾，一般经过的公交人超级多。收费但是基础设施做的不好，如果溺水了都没人来施救。","http://qcloud.dpfile.com/pc/VFkjgRRW9Luq25ASZUlP-OfE8O_h-pAN5m6NmD_e-geUdM3I4zJS6QuLISCAJz4Z.jpg","http://qcloud.dpfile.com/pc/dswqQh_tSWGQCJggIp3gr9Zqv_NwLxR0bK4UJfWoYXKqPUK9AaK15uxkgMOVSvMK.jpg","http://qcloud.dpfile.com/pc/qJtLjXfxMwZuguTGvsbvsZMtzjiPU-CTlv63J2qzVE5OMb2xywwWmNDYSOQGpaS6.jpg"
372,186,-1,"dpuser_0978196291",4,0,2016,12,2,8,46,12,"拍婚纱照的好去处。。。。。。。","http://qcloud.dpfile.com/pc/c9639FgQGbMZo4m8Ic7secNMOcWIZhRj3YzJp3_SHkYhG3WvKDfJxwRBMzTnqfyM.jpg","",""
373,187,-1,"丫丫13145",5,0,2017,11,17,18,38,51,"这里面很大，有海有花的，里面景色美美哒，我跟同事一块去的，我们还下水里玩去了，水里都能捞到海带了，哈哈但是不知道能吃不，去的时候刚好是玫瑰花开的季节，里面还有很多情侣拍婚纱照了，里面很适合拍照，而且里面门票还便宜，就是坐车不太方便，自己开车就快了，下次可以带家人一块去","http://qcloud.dpfile.com/pc/c9639FgQGbMZo4m8Ic7secNMOcWIZhRj3YzJp3_SHkYhG3WvKDfJxwRBMzTnqfyM.jpg","http://qcloud.dpfile.com/pc/T2Kxm7wAeSH8-o297tHEmFJGPh3sIWURC1v8GSUNW0bEkKuruj4jMqhwzWqGFK3M.jpg","http://qcloud.dpfile.com/pc/-8tvE5h2vKfD3uK5gPogdy9hw6dNg9V47NAP2vHxx-g9jlJ4MtojAN9QTqtzYzmX.jpg"
374,187,-1,"sususadrayang",2,0,2017,4,10,14,35,47,"这个景点比较坑网上都是写10元门票结果到了不管是不是拍婚纱照都收25门票这样带着爸妈本来只是想在沙滩坐一会就要一百块而且学生证导游证老人都没有优惠只有儿童票非常怀疑是被个人承包了后面只好去杨梅坑建议政府介入这么好的设施都被私有化了","http://qcloud.dpfile.com/pc/QCloMpVg2CVSiikhsS1qs-FhW5hWybLRQVKtqKywe-J98vXQrJcf_dtyuh-CFS4s.jpg","",""
375,188,-1,"呆宝兒",5,0,2016,10,7,19,47,46,"风景超级美，棒棒哒，当时我男票生日的时候去的，当时是十月一号的假期，当时去玩了一个下午，还是瞒晒的，建议在11月左右去玩，里面很多拍摄婚纱的人，也有很多拍摄婚纱的场景，有赛马场和欧洲风景，里面也有海滨浴场，门票25","http://qcloud.dpfile.com/pc/QCloMpVg2CVSiikhsS1qs-FhW5hWybLRQVKtqKywe-J98vXQrJcf_dtyuh-CFS4s.jpg","http://qcloud.dpfile.com/pc/WQsndtu5fNsqPFZBmJy52b7IRhW_GfGvP7d8gPsi8g5xrYbjGD1_UVwlLEeHjqkM.jpg","http://qcloud.dpfile.com/pc/XaplkEKVeoUlS_8lHR02YApsx7QDmEp4AdEZ_3w44OghG3WvKDfJxwRBMzTnqfyM.jpg"
376,188,-1,"小雫米",4,0,2016,10,6,18,43,45,"玫瑰海岸位于深圳市东部海滨葵涌镇溪涌社区大鹏湾畔，是深圳以及周边城市新人拍摄婚纱摄影的聚集地，也是深圳市东部海滨景点~~~玫瑰海岸是新人拍婚纱的首选啊，沙滩，大海，真的很适合拍照~~~婚纱摄影是玫瑰海岸的最大特色，玫瑰海岸充满了富有西方浪漫文化气息无论你什么时候去，都可以看见拍婚纱照的身影~~~","","",""
377,189,-1,"vive08",5,5,2017,12,29,11,34,11,"比较休闲，带孩子老人去玩的还不错，下午开始人多起来","http://qcloud.dpfile.com/pc/mZVbZYAprd7ULk7w7oJG5A58kuEL--vAscFfT8tioNDqaC6aBhOOiCpqn_9v_8YT.jpg","",""
378,189,-1,"栽愣晨",5,1,2017,6,16,11,28,51,"婚纱摄影好地方，有机会会去的？，，，","http://qcloud.dpfile.com/pc/mZVbZYAprd7ULk7w7oJG5A58kuEL--vAscFfT8tioNDqaC6aBhOOiCpqn_9v_8YT.jpg","",""
379,190,-1,"没有如果--.",5,6,2017,8,18,17,31,4,"玫瑰海岸，拍婚纱照的圣地，一大片海岸线，进去里面有沙滩，沙子很细很软，海水打在脚上凉凉的，还有一大片礁石，很适合拍照哦，当然，婚纱圣地怎么会少得了教堂，进去里面，总感觉很神圣，很高兴，自己选了这么一个地方，嘻嘻","http://qcloud.dpfile.com/pc/mZVbZYAprd7ULk7w7oJG5A58kuEL--vAscFfT8tioNDqaC6aBhOOiCpqn_9v_8YT.jpg","http://qcloud.dpfile.com/pc/45JRWEUqCVjt-vB0arWiQeQg79yMQLsWM0TtjZe0oOm9dJjHEcJyrp7is-FhPCIJ.jpg","http://qcloud.dpfile.com/pc/fK4wBEp6PHcROtH7wFTA91kvX26PQPKujUp4wn3VjvRcAPC4qLBRaR7N0fb_JgUd.jpg"
380,190,-1,"書小碗",3,12,2016,5,5,7,4,17,"欢乐沙滩是玫瑰海岸旅游度假的核心主题。目前有海滨烧烤、沙滩足球、沙滩排球、沙滩拔河、沙滩接力、同心鞋力、两人三足、海中背媳妇、海底大力士以及野营、游泳，拍照等等精彩的沙滩活动。景区为游客精心策划了各种欢乐色彩的主题活动，为所有来到玫瑰海岸的游客带来了无比的激情与欢乐。海滨婚礼是玫瑰海岸最浪漫的活动。海滨草坪婚礼、海滨沙滩婚礼、海滨教堂婚礼、海滨集体婚礼等西式风格的婚庆典礼，充满了富有西方浪漫文化气息，别出心裁的设计各个环节，让每个环节都带来一份动人的惊喜，为所有的新人留下了最浪漫的回忆。玫瑰海岸连接盐葵公路，与盐坝高速、盐排高速、机荷高速、水官高速、相贯通，深圳市内游客乘坐M362、M357公交线路由深圳市内至达景区大门口，游客还可乘坐E11线路至葵涌，再换乘相应的线路（如B755）至景区，具备了便捷的可到达性。","http://qcloud.dpfile.com/pc/GYqCPo991KmDWgHVf_M58Dgjola9rH5iDepHKpgMTFakup4D4u3bh3z1TXilkN0Q.jpg","",""
381,191,-1,"素衣淡颜",5,4,2017,3,7,10,4,57,"秋日的午后，天空与大海辽阔得不像样子。海浪扑打礁石，激起的浪花飞溅在脸上，沙子从脚底漏出的感觉，温温柔柔。海风带来海的气息，有点咸有点湿润。静静面对生生不息的海洋，时光恍若凝固。真希望有一天，能将日记本里酝酿了一整夏的词句写成书信寄予你。将那些曾经的词不达意，言不由衷，拐弯抹角的小情意，都坦坦荡荡讲给你听。人生路漫漫，无论我们最后生疏到什么样子，但我曾经对你的好都是真心实意，绝不掺假。","http://qcloud.dpfile.com/pc/GYqCPo991KmDWgHVf_M58Dgjola9rH5iDepHKpgMTFakup4D4u3bh3z1TXilkN0Q.jpg","http://qcloud.dpfile.com/pc/jQXkGO-Nv8kXf29DyOgsZo11eaInXAbu3BosXUb6u8LnmuCp0WYDWS0uX3ljxntV.jpg","http://qcloud.dpfile.com/pc/0xrRemu9A-ZsC_M--d7XPnSHuzEnZJ8PcjnSYA30BxS3RKqGfdUNEhtcL1K7jotx.jpg"
382,191,-1,"我就是小米哥",5,10,2016,11,5,18,5,39,"简直就是新人拍婚纱的首选啊逛了一会三十多对新人拍婚纱，拍婚纱设备也很齐全，有好几个化妆间供他们使用，第一次来玫瑰海岸，门票25一人，也是来了才知道收费的不过还是蛮漂亮的，海水很清澈，人不是特别多，这点挺好的，不用像其他地方走都走不动，里面有很多地方可以拍摄，花园马车英伦建筑物，有些像个小镇一样，来一次还是不错的。","http://qcloud.dpfile.com/pc/jOOI_z0j1VvFRYTW8uzHi7y_j-kTbJhtTe-Pn5Bd10qkup4D4u3bh3z1TXilkN0Q.jpg","http://qcloud.dpfile.com/pc/KCDlVwCTpv1jJKedpOlFxC3BV9We2-WMxupFHiQO9z-udaxXcJ2QT1KCVpg7y0e2.jpg","http://qcloud.dpfile.com/pc/0SxhHYrbEWGabcVjVUPSzd3Fy0DPwAUYfowCoL65M1B-r0EO12dk_Mm0XabzeqU6.jpg"
383,192,-1,"WinnieWen_6892",5,2,2017,8,22,8,2,7,"真是非常美的海滩，怪不得婚纱照都要在这里拍。很干净的沙滩，人不算多，不拍婚纱照的门票25一位，很适合拍照，每一个小细节都设置的拍出来很好看。去的时候坐地铁坐到新秀，之后打了taxi，打表到玫瑰海岸80元，但考虑到去的点司机师傅回新秀可能一路都要空车，所以付了一百元去的路上加上地铁的时间一个小时多一点。从南山区到玫瑰海岸路上到还算顺利。从玫瑰海岸回南山的时候就发现周围还算比较偏，没有出租车，滴滴拼车的话时间又不合适，于是选择了坐公车，毕竟不着急，但真的很耗时间，建议其他游客可以坐公车到地铁站，然后转地铁会省时间一些。总体来说花时间在玫瑰海岸很值，真的非常美","http://qcloud.dpfile.com/pc/CwwXPLWZItueUNF4vwcfUjs-oCssCFDYfto8KVXm14dQxuhXGMowGxLAVjgHomGg.jpg","",""
384,192,-1,"dian@887",5,3,2016,2,10,11,56,11,"玫瑰海岸很nice,这里的海水好干净在阳光下很蓝，从福田有观光线，坐公交大约2个小时，有烧烤城，游泳区，树荫，地中海，城堡，教堂，花海风车，好多拍婚纱的新人，浪漫之海！夜晚大气露天帐篷绝对享受！周边盐村也有很对海鲜酒家！绝对好去处","http://qcloud.dpfile.com/pc/33TPjxGDJo9I1s7Towa69Z1cTiXuFSr0Ssb0rJIQLARtIPPVnNlUJr19I1XIAMg_.jpg","http://qcloud.dpfile.com/pc/QZ7t2VEpVMv14ldjYEHBgc2LGvWG8W4s_nIv2XPNdgGkup4D4u3bh3z1TXilkN0Q.jpg","http://qcloud.dpfile.com/pc/Oz0vLcuIpRkhad_5vLzuqEjNljoCY1VgEdAm1OBu0ESo24ufVIMaoG4Bv8LMWWtO.jpg"
385,193,-1,"Nicole菲尔",5,1,2016,5,10,8,42,20,"之前在这里拍艺术照的，景色不错","http://qcloud.dpfile.com/pc/LiLSSmt1qqTkYPD8CUdMARMDNY9vPcmxVGnQ9hwDtYQeNGc2cz3hUTNbsI_JQmjo.jpg","",""
386,193,-1,"吃不了he兜着走",4,8,2017,8,28,16,25,23,"人生第一次自己驾船出海捕鱼，呵呵，水平实在太臭了，除了几只新鲜的鱿鱼外，什么都没有！看来在水库和湖泊钓鱼的技巧和海里还是有区别的，确实该好好提高啦！不过新鲜的鱿鱼用来白灼，确实口感不错！喜欢这里，喜欢玫瑰海岸！","http://qcloud.dpfile.com/pc/LiLSSmt1qqTkYPD8CUdMARMDNY9vPcmxVGnQ9hwDtYQeNGc2cz3hUTNbsI_JQmjo.jpg","http://qcloud.dpfile.com/pc/uz2DWXTsDWMPEkt1Ck28jSiCH9KmNPGJyQGsLV-iqh5tvdv1cVuYAhDmIalrkNsa.jpg","http://qcloud.dpfile.com/pc/59fu0ZJfw6IXGHEWZDW_TLDqVmxpXmhAf4r8LYb4dyqhUNnAfT8Q2t5OephkLzki.jpg"
387,194,-1,"Y8668W",5,2,2017,4,13,15,18,36,"这样一，在这里我一个月后才明白过来说的","http://qcloud.dpfile.com/pc/3zO66AAw_t42SoAhli-8gQGnq4KkegQygk_ZHmwfRrUkm69m6PxMLAvXs5cfBkfK.jpg","",""
388,194,-1,"AMILIY的诱惑",5,0,2017,2,15,20,46,51,"区隶属于广东省深圳市龙岗区，成立于2011年12月30日，位于深圳东南部，三面环海，东临大亚湾，与惠州接壤，西抱大鹏湾，遥望香港新界，中心位置位于北纬22°38′，东经114°24′；辖区面积607平方公里，其中陆域面积294.18平方公里，约占深圳市六分之一。大鹏新区下辖3个街道，25个社区；常住人口13.56万人（2015年）。[1]2015年，大鹏新区实现地区生产总值274.53亿元。[2]","http://qcloud.dpfile.com/pc/3zO66AAw_t42SoAhli-8gQGnq4KkegQygk_ZHmwfRrUkm69m6PxMLAvXs5cfBkfK.jpg","http://qcloud.dpfile.com/pc/w8JMdjserw4OkqGhI3RqyACd1-IZS_CiPIRLJ1_RMi_FZDTpY1jTPBtBiShMGWuC.jpg","http://qcloud.dpfile.com/pc/VsQu_XoZLzlElksIY4LdLLJJz4PPyabEIzoJJsszajvu3LsQ4-Nv3B7wgjhyXxWW.jpg"
389,195,-1,"win惠人",5,0,2016,12,11,6,49,58,"玫瑰海岸真的是很值得推荐的一个地方！如果是坐车去的话时间有点长，在大小梅沙的后面，但是到了之后你会发现坐这么远的车还是值得的。门票25/人，如果要游泳的话建议自己带装备，这边的东西挺贵的。有需要自己带饮料和吃的更好，因为园内吃的真心贵，不划算。提醒大家这里只收现金哦。园内有一个婚纱拍摄基地，时不时会看到有人在拍婚纱照。少数的地方建筑还是很好看的，可以自己带一个相机，拍一些照片回去。海水还算是比较干净，人比较多，当天自己和朋友们在里边玩嗨了，水也不是特别深，很安全。总玫瑰海岸周末可以三五好友一起去玩，如果有条件还可以在里面烧烤，露营在海边！","http://qcloud.dpfile.com/pc/nqvkf1G_qBCoYzMrRs-cY3PlfSOsgyQP1R2V0zlthWSUdM3I4zJS6QuLISCAJz4Z.jpg","http://qcloud.dpfile.com/pc/T6a4l3O0R80zj_urUOWBxOHQsLvhLRlInrUqRCegBuDFZDTpY1jTPBtBiShMGWuC.jpg","http://qcloud.dpfile.com/pc/gUJMwI_kWdF_O-_HWcOdYgGFDJuZzcpHTp3kA9C58a_HN_6lal-bE9xvQvncbGEB.jpg"
